date,sku_id,category,units_sold,units_received,closing_stock,lead_time_days,prev_closing_stock,expected_closing_stock,stock_balance_valid,stock_balance_difference,stock_balance_clipped,units_sold_original,units_sold_source,history_days,sku_status,limited_history,closing_stock_missing,lead_time_missing,stockout,lead_time_inconsistent
2026-01-20,SKU-1001,Beverages,443.0,0,3588.0,5,4031.0,3588.0,True,0.0,False,443.0,observed,180,established,False,False,False,False,False
2026-01-21,SKU-1001,Beverages,503.0,0,3085.0,5,3588.0,3085.0,True,0.0,False,503.0,observed,180,established,False,False,False,False,False
2026-01-22,SKU-1001,Beverages,414.0,0,2671.0,5,3085.0,2671.0,True,0.0,False,414.0,observed,180,established,False,False,False,False,False
2026-01-23,SKU-1001,Beverages,393.0,0,2278.0,5,2671.0,2278.0,True,0.0,False,393.0,observed,180,established,False,False,False,False,False
2026-01-24,SKU-1001,Beverages,359.0,0,1919.0,5,2278.0,1919.0,True,0.0,False,359.0,observed,180,established,False,False,False,False,False
2026-01-25,SKU-1001,Beverages,436.0,0,1483.0,5,1919.0,1483.0,True,0.0,False,436.0,observed,180,established,False,False,False,False,False
2026-01-26,SKU-1001,Beverages,435.0,0,1048.0,5,1483.0,1048.0,True,0.0,False,435.0,observed,180,established,False,False,False,False,False
2026-01-27,SKU-1001,Beverages,468.0,0,580.0,5,1048.0,580.0,True,0.0,False,468.0,observed,180,established,False,False,False,False,False
2026-01-28,SKU-1001,Beverages,501.0,0,79.0,5,580.0,79.0,True,0.0,False,501.0,observed,180,established,False,False,False,False,False
2026-01-29,SKU-1001,Beverages,518.0,0,0.0,5,79.0,-439.0,False,-439.0,True,518.0,observed,180,established,False,False,False,True,False
2026-01-30,SKU-1001,Beverages,403.0,0,0.0,5,0.0,-403.0,False,-403.0,True,403.0,observed,180,established,False,False,False,True,False
2026-01-31,SKU-1001,Beverages,407.0,2562,2155.0,5,0.0,2155.0,True,0.0,False,407.0,observed,180,established,False,False,False,False,False
2026-02-01,SKU-1001,Beverages,135.0,0,2020.0,5,2155.0,2020.0,True,0.0,False,135.0,observed,180,established,False,False,False,False,False
2026-02-02,SKU-1001,Beverages,471.0,0,1549.0,5,2020.0,1549.0,True,0.0,False,471.0,observed,180,established,False,False,False,False,False
2026-02-03,SKU-1001,Beverages,366.0,2691,3874.0,5,1549.0,3874.0,True,0.0,False,366.0,observed,180,established,False,False,False,False,False
2026-02-04,SKU-1001,Beverages,460.0,0,3414.0,5,3874.0,3414.0,True,0.0,False,460.0,observed,180,established,False,False,False,False,False
2026-02-05,SKU-1001,Beverages,441.0,0,2973.0,5,3414.0,2973.0,True,0.0,False,441.0,observed,180,established,False,False,False,False,False
2026-02-06,SKU-1001,Beverages,1068.0,0,1905.0,5,2973.0,1905.0,True,0.0,False,1068.0,observed,180,established,False,False,False,False,False
2026-02-07,SKU-1001,Beverages,446.0,0,1459.0,5,1905.0,1459.0,True,0.0,False,446.0,observed,180,established,False,False,False,False,False
2026-02-08,SKU-1001,Beverages,507.0,3180,4132.0,5,1459.0,4132.0,True,0.0,False,507.0,observed,180,established,False,False,False,False,False
2026-02-09,SKU-1001,Beverages,439.0,0,3693.0,5,4132.0,3693.0,True,0.0,False,439.0,observed,180,established,False,False,False,False,False
2026-02-10,SKU-1001,Beverages,462.0,0,3231.0,5,3693.0,3231.0,True,0.0,False,462.0,observed,180,established,False,False,False,False,False
2026-02-11,SKU-1001,Beverages,447.0,0,2784.0,5,3231.0,2784.0,True,0.0,False,447.0,observed,180,established,False,False,False,False,False
2026-02-12,SKU-1001,Beverages,343.0,0,2441.0,5,2784.0,2441.0,True,0.0,False,343.0,observed,180,established,False,False,False,False,False
2026-02-13,SKU-1001,Beverages,464.0,0,1977.0,5,2441.0,1977.0,True,0.0,False,464.0,observed,180,established,False,False,False,False,False
2026-02-14,SKU-1001,Beverages,352.0,2366,3991.0,5,1977.0,3991.0,True,0.0,False,352.0,observed,180,established,False,False,False,False,False
2026-02-15,SKU-1001,Beverages,382.0,0,3609.0,5,3991.0,3609.0,True,0.0,False,382.0,observed,180,established,False,False,False,False,False
2026-02-16,SKU-1001,Beverages,745.0,0,2864.0,5,3609.0,2864.0,True,0.0,False,745.0,observed,180,established,False,False,False,False,False
2026-02-17,SKU-1001,Beverages,416.0,0,2448.0,5,2864.0,2448.0,True,0.0,False,416.0,observed,180,established,False,False,False,False,False
2026-02-18,SKU-1001,Beverages,455.0,0,1993.0,5,2448.0,1993.0,True,0.0,False,455.0,observed,180,established,False,False,False,False,False
2026-02-19,SKU-1001,Beverages,442.0,0,1551.0,5,1993.0,1551.0,True,0.0,False,442.0,observed,180,established,False,False,False,False,False
2026-02-20,SKU-1001,Beverages,381.0,2288,3458.0,5,1551.0,3458.0,True,0.0,False,381.0,observed,180,established,False,False,False,False,False
2026-02-21,SKU-1001,Beverages,426.0,0,3032.0,5,3458.0,3032.0,True,0.0,False,426.0,observed,180,established,False,False,False,False,False
2026-02-22,SKU-1001,Beverages,422.0,0,2610.0,5,3032.0,2610.0,True,0.0,False,422.0,observed,180,established,False,False,False,False,False
2026-02-23,SKU-1001,Beverages,387.0,0,2223.0,5,2610.0,2223.0,True,0.0,False,387.0,observed,180,established,False,False,False,False,False
2026-02-24,SKU-1001,Beverages,433.0,0,1790.0,5,2223.0,1790.0,True,0.0,False,433.0,observed,180,established,False,False,False,False,False
2026-02-25,SKU-1001,Beverages,409.0,0,1381.0,5,1790.0,1381.0,True,0.0,False,409.0,observed,180,established,False,False,False,False,False
2026-02-26,SKU-1001,Beverages,379.0,3148,4150.0,5,1381.0,4150.0,True,0.0,False,379.0,observed,180,established,False,False,False,False,False
2026-02-27,SKU-1001,Beverages,401.0,0,3749.0,5,4150.0,3749.0,True,0.0,False,401.0,observed,180,established,False,False,False,False,False
2026-02-28,SKU-1001,Beverages,391.0,0,3358.0,5,3749.0,3358.0,True,0.0,False,391.0,observed,180,established,False,False,False,False,False
2026-03-01,SKU-1001,Beverages,460.0,0,2898.0,5,3358.0,2898.0,True,0.0,False,460.0,observed,180,established,False,False,False,False,False
2026-03-02,SKU-1001,Beverages,412.0,0,2486.0,5,2898.0,2486.0,True,0.0,False,412.0,observed,180,established,False,False,False,False,False
2026-03-03,SKU-1001,Beverages,445.0,0,2041.0,5,2486.0,2041.0,True,0.0,False,445.0,observed,180,established,False,False,False,False,False
2026-03-04,SKU-1001,Beverages,399.0,0,1642.0,5,2041.0,1642.0,True,0.0,False,399.0,observed,180,established,False,False,False,False,False
2026-03-05,SKU-1001,Beverages,114.0,0,1528.0,5,1642.0,1528.0,True,0.0,False,114.0,observed,180,established,False,False,False,False,False
2026-03-06,SKU-1001,Beverages,431.0,3198,4295.0,5,1528.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-03-07,SKU-1001,Beverages,439.0,0,3856.0,5,4295.0,3856.0,True,0.0,False,439.0,observed,180,established,False,False,False,False,False
2026-03-08,SKU-1001,Beverages,387.0,0,3469.0,5,3856.0,3469.0,True,0.0,False,387.0,observed,180,established,False,False,False,False,False
2026-03-09,SKU-1001,Beverages,437.0,0,3032.0,5,3469.0,3032.0,True,0.0,False,437.0,observed,180,established,False,False,False,False,False
2026-03-10,SKU-1001,Beverages,437.0,0,2595.0,5,3032.0,2595.0,True,0.0,False,437.0,observed,180,established,False,False,False,False,False
2026-03-11,SKU-1001,Beverages,409.0,0,2186.0,5,2595.0,2186.0,True,0.0,False,409.0,observed,180,established,False,False,False,False,False
2026-03-12,SKU-1001,Beverages,412.0,0,1774.0,5,2186.0,1774.0,True,0.0,False,412.0,observed,180,established,False,False,False,False,False
2026-03-13,SKU-1001,Beverages,522.0,2482,3734.0,5,1774.0,3734.0,True,0.0,False,522.0,observed,180,established,False,False,False,False,False
2026-03-14,SKU-1001,Beverages,382.0,0,3352.0,5,3734.0,3352.0,True,0.0,False,382.0,observed,180,established,False,False,False,False,False
2026-03-15,SKU-1001,Beverages,414.0,0,2938.0,5,3352.0,2938.0,True,0.0,False,414.0,observed,180,established,False,False,False,False,False
2026-03-16,SKU-1001,Beverages,434.0,0,2504.0,5,2938.0,2504.0,True,0.0,False,434.0,observed,180,established,False,False,False,False,False
2026-03-17,SKU-1001,Beverages,536.0,0,1968.0,5,2504.0,1968.0,True,0.0,False,536.0,observed,180,established,False,False,False,False,False
2026-03-18,SKU-1001,Beverages,495.0,0,1473.0,5,1968.0,1473.0,True,0.0,False,495.0,observed,180,established,False,False,False,False,False
2026-03-19,SKU-1001,Beverages,490.0,3237,4220.0,5,1473.0,4220.0,True,0.0,False,490.0,observed,180,established,False,False,False,False,False
2026-03-20,SKU-1001,Beverages,371.0,0,3849.0,5,4220.0,3849.0,True,0.0,False,371.0,observed,180,established,False,False,False,False,False
2026-03-21,SKU-1001,Beverages,395.0,0,3454.0,5,3849.0,3454.0,True,0.0,False,395.0,observed,180,established,False,False,False,False,False
2026-03-22,SKU-1001,Beverages,457.0,0,2997.0,5,3454.0,2997.0,True,0.0,False,457.0,observed,180,established,False,False,False,False,False
2026-03-23,SKU-1001,Beverages,478.0,0,2519.0,5,2997.0,2519.0,True,0.0,False,478.0,observed,180,established,False,False,False,False,False
2026-03-24,SKU-1001,Beverages,496.0,0,2023.0,5,2519.0,2023.0,True,0.0,False,496.0,observed,180,established,False,False,False,False,False
2026-03-25,SKU-1001,Beverages,474.0,0,1549.0,5,2023.0,1549.0,True,0.0,False,474.0,observed,180,established,False,False,False,False,False
2026-03-26,SKU-1001,Beverages,448.0,0,1101.0,5,1549.0,1101.0,True,0.0,False,448.0,observed,180,established,False,False,False,False,False
2026-03-27,SKU-1001,Beverages,447.0,0,654.0,5,1101.0,654.0,True,0.0,False,447.0,observed,180,established,False,False,False,False,False
2026-03-28,SKU-1001,Beverages,387.0,0,267.0,5,654.0,267.0,True,0.0,False,387.0,observed,180,established,False,False,False,False,False
2026-03-29,SKU-1001,Beverages,398.0,0,0.0,5,267.0,-131.0,False,-131.0,True,398.0,observed,180,established,False,False,False,True,False
2026-03-30,SKU-1001,Beverages,492.0,0,0.0,5,0.0,-492.0,False,-492.0,True,492.0,observed,180,established,False,False,False,True,False
2026-03-31,SKU-1001,Beverages,470.0,3149,2679.0,5,0.0,2679.0,True,0.0,False,470.0,observed,180,established,False,False,False,False,False
2026-04-01,SKU-1001,Beverages,498.0,0,2181.0,5,2679.0,2181.0,True,0.0,False,498.0,observed,180,established,False,False,False,False,False
2026-04-02,SKU-1001,Beverages,452.0,0,1729.0,5,2181.0,1729.0,True,0.0,False,452.0,observed,180,established,False,False,False,False,False
2026-04-03,SKU-1001,Beverages,401.0,0,1328.0,5,1729.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-04-04,SKU-1001,Beverages,312.0,0,1016.0,5,1328.0,1016.0,True,0.0,False,312.0,observed,180,established,False,False,False,False,False
2026-04-05,SKU-1001,Beverages,376.0,2520,3160.0,5,1016.0,3160.0,True,0.0,False,376.0,observed,180,established,False,False,False,False,False
2026-04-06,SKU-1001,Beverages,466.0,0,2694.0,5,3160.0,2694.0,True,0.0,False,466.0,observed,180,established,False,False,False,False,False
2026-04-07,SKU-1001,Beverages,380.0,0,2314.0,5,2694.0,2314.0,True,0.0,False,380.0,observed,180,established,False,False,False,False,False
2026-04-08,SKU-1001,Beverages,416.0,0,1898.0,5,2314.0,1898.0,True,0.0,False,416.0,observed,180,established,False,False,False,False,False
2026-04-09,SKU-1001,Beverages,443.0,0,1455.0,5,1898.0,1455.0,True,0.0,False,443.0,observed,180,established,False,False,False,False,False
2026-04-10,SKU-1001,Beverages,389.0,0,1066.0,5,1455.0,1066.0,True,0.0,False,389.0,observed,180,established,False,False,False,False,False
2026-04-11,SKU-1001,Beverages,445.0,2436,3057.0,5,1066.0,3057.0,True,0.0,False,445.0,observed,180,established,False,False,False,False,False
2026-04-12,SKU-1001,Beverages,469.0,0,2588.0,5,3057.0,2588.0,True,0.0,False,469.0,observed,180,established,False,False,False,False,False
2026-04-13,SKU-1001,Beverages,415.0,0,2173.0,5,2588.0,2173.0,True,0.0,False,415.0,observed,180,established,False,False,False,False,False
2026-04-14,SKU-1001,Beverages,454.0,0,1719.0,5,2173.0,1719.0,True,0.0,False,454.0,observed,180,established,False,False,False,False,False
2026-04-15,SKU-1001,Beverages,451.0,3090,4358.0,5,1719.0,4358.0,True,0.0,False,451.0,observed,180,established,False,False,False,False,False
2026-04-16,SKU-1001,Beverages,401.0,0,3957.0,5,4358.0,3957.0,True,0.0,False,401.0,observed,180,established,False,False,False,False,False
2026-04-17,SKU-1001,Beverages,510.0,0,3447.0,5,3957.0,3447.0,True,0.0,False,510.0,observed,180,established,False,False,False,False,False
2026-04-18,SKU-1001,Beverages,436.0,0,3011.0,5,3447.0,3011.0,True,0.0,False,436.0,observed,180,established,False,False,False,False,False
2026-04-19,SKU-1001,Beverages,428.0,0,2583.0,5,3011.0,2583.0,True,0.0,False,428.0,observed,180,established,False,False,False,False,False
2026-04-20,SKU-1001,Beverages,477.0,0,2106.0,5,2583.0,2106.0,True,0.0,False,477.0,observed,180,established,False,False,False,False,False
2026-04-21,SKU-1001,Beverages,498.0,2944,4552.0,5,2106.0,4552.0,True,0.0,False,498.0,observed,180,established,False,False,False,False,False
2026-04-22,SKU-1001,Beverages,427.0,0,4125.0,5,4552.0,4125.0,True,0.0,False,427.0,observed,180,established,False,False,False,False,False
2026-04-23,SKU-1001,Beverages,307.0,0,3818.0,5,4125.0,3818.0,True,0.0,False,307.0,observed,180,established,False,False,False,False,False
2026-04-24,SKU-1001,Beverages,387.0,0,3431.0,5,3818.0,3431.0,True,0.0,False,387.0,observed,180,established,False,False,False,False,False
2026-04-25,SKU-1001,Beverages,342.0,0,3089.0,5,3431.0,3089.0,True,0.0,False,342.0,observed,180,established,False,False,False,False,False
2026-04-26,SKU-1001,Beverages,425.0,0,2664.0,5,3089.0,2664.0,True,0.0,False,425.0,observed,180,established,False,False,False,False,False
2026-04-27,SKU-1001,Beverages,450.0,0,2214.0,5,2664.0,2214.0,True,0.0,False,450.0,observed,180,established,False,False,False,False,False
2026-04-28,SKU-1001,Beverages,490.0,0,1724.0,5,2214.0,1724.0,True,0.0,False,490.0,observed,180,established,False,False,False,False,False
2026-04-29,SKU-1001,Beverages,439.0,3101,4386.0,5,1724.0,4386.0,True,0.0,False,439.0,observed,180,established,False,False,False,False,False
2026-04-30,SKU-1001,Beverages,468.0,0,3918.0,5,4386.0,3918.0,True,0.0,False,468.0,observed,180,established,False,False,False,False,False
2026-05-01,SKU-1001,Beverages,393.0,0,3525.0,5,3918.0,3525.0,True,0.0,False,393.0,observed,180,established,False,False,False,False,False
2026-05-02,SKU-1001,Beverages,119.0,0,3406.0,5,3525.0,3406.0,True,0.0,False,119.0,observed,180,established,False,False,False,False,False
2026-05-03,SKU-1001,Beverages,415.0,0,2991.0,5,3406.0,2991.0,True,0.0,False,415.0,observed,180,established,False,False,False,False,False
2026-05-04,SKU-1001,Beverages,436.0,0,2555.0,5,2991.0,2555.0,True,0.0,False,436.0,observed,180,established,False,False,False,False,False
2026-05-05,SKU-1001,Beverages,447.0,0,2108.0,5,2555.0,2108.0,True,0.0,False,447.0,observed,180,established,False,False,False,False,False
2026-05-06,SKU-1001,Beverages,476.0,0,1632.0,5,2108.0,1632.0,True,0.0,False,476.0,observed,180,established,False,False,False,False,False
2026-05-07,SKU-1001,Beverages,455.0,0,1177.0,5,1632.0,1177.0,True,0.0,False,455.0,observed,180,established,False,False,False,False,False
2026-05-08,SKU-1001,Beverages,435.0,0,742.0,5,1177.0,742.0,True,0.0,False,435.0,observed,180,established,False,False,False,False,False
2026-05-09,SKU-1001,Beverages,384.0,0,358.0,5,742.0,358.0,True,0.0,False,384.0,observed,180,established,False,False,False,False,False
2026-05-10,SKU-1001,Beverages,412.0,0,0.0,5,358.0,-54.0,False,-54.0,True,412.0,observed,180,established,False,False,False,True,False
2026-05-11,SKU-1001,Beverages,428.0,0,0.0,5,0.0,-428.0,False,-428.0,True,428.0,observed,180,established,False,False,False,True,False
2026-05-12,SKU-1001,Beverages,375.0,0,0.0,5,0.0,-375.0,False,-375.0,True,375.0,observed,180,established,False,False,False,True,False
2026-05-13,SKU-1001,Beverages,414.0,2285,1871.0,5,0.0,1871.0,True,0.0,False,414.0,observed,180,established,False,False,False,False,False
2026-05-14,SKU-1001,Beverages,441.0,3238,4668.0,5,1871.0,4668.0,True,0.0,False,441.0,observed,180,established,False,False,False,False,False
2026-05-15,SKU-1001,Beverages,411.0,0,4257.0,5,4668.0,4257.0,True,0.0,False,411.0,observed,180,established,False,False,False,False,False
2026-05-16,SKU-1001,Beverages,359.0,0,3898.0,5,4257.0,3898.0,True,0.0,False,359.0,observed,180,established,False,False,False,False,False
2026-05-17,SKU-1001,Beverages,441.0,0,3457.0,5,3898.0,3457.0,True,0.0,False,441.0,observed,180,established,False,False,False,False,False
2026-05-18,SKU-1001,Beverages,425.0,0,3032.0,5,3457.0,3032.0,True,0.0,False,425.0,observed,180,established,False,False,False,False,False
2026-05-19,SKU-1001,Beverages,499.0,0,2533.0,5,3032.0,2533.0,True,0.0,False,499.0,observed,180,established,False,False,False,False,False
2026-05-20,SKU-1001,Beverages,451.0,0,2082.0,5,2533.0,2082.0,True,0.0,False,451.0,observed,180,established,False,False,False,False,False
2026-05-21,SKU-1001,Beverages,477.0,0,1605.0,5,2082.0,1605.0,True,0.0,False,477.0,observed,180,established,False,False,False,False,False
2026-05-22,SKU-1001,Beverages,446.0,0,1159.0,5,1605.0,1159.0,True,0.0,False,446.0,observed,180,established,False,False,False,False,False
2026-05-23,SKU-1001,Beverages,446.0,2947,3660.0,5,1159.0,3660.0,True,0.0,False,446.0,observed,180,established,False,False,False,False,False
2026-05-24,SKU-1001,Beverages,425.0,0,3235.0,5,3660.0,3235.0,True,0.0,False,425.0,observed,180,established,False,False,False,False,False
2026-05-25,SKU-1001,Beverages,404.0,0,2831.0,5,3235.0,2831.0,True,0.0,False,404.0,observed,180,established,False,False,False,False,False
2026-05-26,SKU-1001,Beverages,459.0,0,2372.0,5,2831.0,2372.0,True,0.0,False,459.0,observed,180,established,False,False,False,False,False
2026-05-27,SKU-1001,Beverages,454.0,0,1918.0,5,2372.0,1918.0,True,0.0,False,454.0,observed,180,established,False,False,False,False,False
2026-05-28,SKU-1001,Beverages,446.0,2957,4429.0,5,1918.0,4429.0,True,0.0,False,446.0,observed,180,established,False,False,False,False,False
2026-05-29,SKU-1001,Beverages,433.0,0,3996.0,5,4429.0,3996.0,True,0.0,False,433.0,observed,180,established,False,False,False,False,False
2026-05-30,SKU-1001,Beverages,418.0,0,3578.0,5,3996.0,3578.0,True,0.0,False,418.0,observed,180,established,False,False,False,False,False
2026-05-31,SKU-1001,Beverages,496.0,0,3082.0,5,3578.0,3082.0,True,0.0,False,496.0,observed,180,established,False,False,False,False,False
2026-06-01,SKU-1001,Beverages,789.0,0,2293.0,5,3082.0,2293.0,True,0.0,False,789.0,observed,180,established,False,False,False,False,False
2026-06-02,SKU-1001,Beverages,449.0,0,,5,2293.0,1844.0,False,,False,449.0,observed,180,established,False,True,False,False,False
2026-06-03,SKU-1001,Beverages,436.0,0,1408.0,5,,,False,,False,436.0,observed,180,established,False,False,False,False,False
